1,0,예슬언니!
655,309,"한예슬에게 논스톱이란?
지금 현재 절대 멈추고 싶지않은 일이 있다면?"
656,310,언니가 생각하시기에 언니의 이미지와 제일 잘 맞는 브랜드는 뭐라고 생각하세요??
657,310,궁금해요 ㅎㅎㅎ
658,311,언니의 인생에서 가장 행복했던 순간이 궁금합니다!
659,312,현재 언니가 제일 가고 싶은 여행지는?
660,313,언니는 짝사랑 해보신 적 있나요??
661,313,있으시면 아떻게 해야 그 분이 언니한테 호감을 가지게 만드셨나요??
662,313,언니 사랑해요
663,313,♥♥
664,314,저는 한예슬 언니 찐팬입니다...ㅠㅠ
665,314,"넘 예뻐여ㅠㅠ
저는 지금 인생에서 너무 힘든시기 입니다..."
666,314,자존감이 많이 떨어지고 낯을 많이 가립니다
667,314,그래서 취직을 하여도 정말 사람들과 친해지는게 너무 힘들고 그리고 그사람들이 저를 볼 때 안좋게 생각하면 어쩌지 너무 자신감도 많이 없어지고 그렇다고해서 제가 예쁜얼굴도 아니기에 자존감이 많이 떨어집니다...
668,314,그래서 취업을 해야하는데 취업에 대한 두려움...압박ㅠ이게 너무 심합니다 ㅜㅜ
669,314,자존감 듬뿍 갖기 위해서는 어떻게 마음가짐 잡나요
670,314,또 사람들의 낯을 안가릴려면 어떻게 할까요....
671,314,저는 이게 지금 현재로써 최대고민입니다ㅠㅠ
672,315,언닌 뭘 먹고 그렇게 예쁜건가요?ㅠㅠㅜ
673,315,그리고 언니의 MBTI 결과가 궁금해요!!ㅋㅋ.
674,315,또 제 자신의 부족한 부분을 저 스스로가 도저히 끌어안을 수 없는데 그걸 고치려는 노력조자 하지 않는 제 자신이 싫어요.
675,315,어떻게하면 제 자신을 조금 더 좋아할 수 있을까요?
676,316,"1)가장 싫어하는  음식
2) 공짜로 준다면 갖고싶은 자동차
3) 다시 태어나도 여자로 태어나고 싶은지 그 이유등이 궁금합니다."
677,317,질문할게없어요
678,317,그냥 예슬 언니가 좋아요!!
679,318,폭식한 다음에 식단관리 어떻게 하시는지 궁금해요~~
680,318,완벽한 이쁜 몸매를 가지신분은 어떻게 관리하시는지 배우고싶어요~!
681,319,"예슬누나가 생각하는 놓지면 안되는 친구, 지인들은? 
그리고 그 이유는 무엇인지 궁금합니다!ㅎㅎㅎ"
682,320,언니 mbti검사 결과 궁금해요~
683,320,https://www.16personalities.com/ko/무료-성격-유형-검사     <-여기서 해주세용♡
684,321,어쩜그렇게예쁘고밝아요?ㅜ
685,321,힘들때나우울함을느낄때도있으신가요?
686,321,통통튀는매력저도갖고싶어요.ㅜ
687,321,다시태어나야겠죠?ㅎ
688,322,"하고자 하는일에 열정이 식었을때.
그러면서도 다른일에 눈이 갈때.
당장 해야할것은 예전부터 꿈꿔온 꿈인데
몇년동안 그것만 바라보다보니 이젠 지쳐요
체력도 안되고.."
689,322,다른일에 눈이 가는데 이건 완전 다른분야라 하나만 보고왔던 저한텐 두렵네요
690,322,이래본적 있으신가요?
691,322,어떻게 헤쳐 가야할까요?
692,323,"만약에 십대로 다시 돌아간다면
하고싶은 일이 있나요?"
693,324,언니랑 려원언니의 케미가 그리운데 다시 볼 수 없나요?
694,324,"두 분다 너무 좋아서
그리워요"
695,325,티없이 밝을 수 있는 비결! 궁금해요
696,325,??
697,326,언니 이름 한예슬이고 또 다른 이름 있죠..?
698,326,한예술
699,327,요즘 가장 즐겨듣는 노래 3곡! 추천해주세요
700,328,"동료배우들중 젤자주연락하고 자주만나고 인생의터닝포인트가되어준,인생의즐거움을주는 동료배우는누군가요?"
701,329,데일리 운동루틴이나 다이어트 법 궁금해용 ㅠㅠ
702,330,언니가 만났던 최악의 남자 유형. 혹은 최악이라 생각하는점
703,331,1. 더 이상 인연을 이어가고 싶지 않은 친구가 있어요
704,331,그런데 그 친구가 제 생일 때 저는 갖고 싶다고 말하지도 않은 고가의 선물을 줘버렸어요
705,331,그 친구로 인해 스트레스만 받는데 어떡해야 할까요...
706,331,(그 친구는 제가 이런지 몰라요!)
707,331,언니는 친구 관계를 어떤 식으로 유지하시나요?!
708,331,2. 대학생인데 성적이나 동아리 같은 거에서 자꾸 제가 제일 잘해야 할 것만 같은 생각이 들어요
709,331,성적은 그렇다 쳐도 동아리 같은 경우엔 즐겨야 하는데 제가 원하는만큼의 성과가 안 나오면 자꾸 자책하고 화나고 스트레스 받아요
710,331,그런데 멈출 수가 없어요 ㅠㅠㅠ
711,331,언니는 어떻게 즐겁고 재미있게 경쟁(?)하나요
712,331,어떻게 하면 제일 잘해야 한다는 생각을 버리고 진정으로 즐길 수 있나요 ㅠㅠㅠ
713,331,언니 영상을 보면 정말 자존감이 쑥쑥 올라가요!
714,331,감사합니당 너무 예뻐요 사랑해요 ㅠㅠㅠ
715,331,??????????
716,332,예슬씨~~^^ 예슬씨의 밝고 맑...아니 이건 안어울리나.ㅋㅋ
717,332,밝고 매력적인 에너지에 항상 마음이 흐뭇해져요~~
718,332,유튜브채널이 다채로워서 좋아요.
719,332,댓글들을 보니 외로운 사람들이 많은 거 같아요.
720,332,"혼자가 아니라는 걸 알게 해주는 ""함께"", ""동행""의 채널이 되길 기도해봅니다."
721,332,예슬씨만의 스피릿이 느껴져서 좋아요.
722,332,그 원천이 우리는 알고 있겠죠!?
723,332,언제나 화이팅요~ ?? ??
724,333,연애에있어서 자존감이 낮아서 연애를 시작할 엄두가 안나요..ㅠㅠ
725,333,이럴땐 어떻게 해야할까요ㅠㅠ
726,334,20대 초반의 여동생들에게 해주고 싶은 조언이나 말 !! ????
727,335,언니 그렇게 예쁘면 거울볼때 기분이 어때요....?
728,336,이별후 극복이 안되는거 같아요
729,336,어떻게 하는게 제일 효과적일까요?
730,336,1년이 다되가네요 ..
731,336,모든걸 다 갖춘 남자를 만난 이후 다른 연이 닿아도 계속 비교 계산을 하다
732,336,제가 또 밀쳐내게 됩니다
733,337,후회나 미련을 없애버리는 예슬님만에 방법이 있나요~?!
734,338,몸매 관리는 어떻게 하시는지요?
735,338,결혼에 대한 생각은 어떠신지 궁금하네요
736,338,??
737,339,언니 퍼스널컬러 뭔지 궁금해요!!
738,340,연예인이라는 직업에대해 어떻게 생각하시는지 궁금해요!
739,340,물어본 질문일수도 있는데 다시 태어나도 연예인 하실껀가요?
740,341,누나 너무 예뻐요!
741,342,"우리엄마가 다른 연예인들 예쁘다고하는거 한번도 들은적없는데 언니 지그재그 광고하는거보고 늙지도않는다고 너무예쁘다고 했어요,,,,,,"
742,342,첨들었어요 ㅋㅋㅋㅋㅋ
743,342,누구 예쁘다고하는거 ??
744,343,연애도 일도 다잘하고싶은데..지금은 일이 더중요한것같아요
745,343,돈버는게 ㅜㅜ현실적으로 ㅎㅎ근데 이러다가 연애를 못할까봐 걱정이에요
746,343,"만날때도 없고ㅠㅠ연애,일 다 잘 할려면 ㅜㅜㅜ어떻게 해야될까요.."
747,344,"예슬언니 최애 쿠션이랑 아이라이너, 립 알고싶어요"
748,344,??????
749,345,대학교에 다니고 있는 20살 새내기입니다!
750,345,혹시 대학생 때 꼭 해봤으면 좋을 것 같은 활동 추천해주실 수 있나요 ㅎㅅㅎ?
751,345,꼭 대학생이 아니더라도 20살부터 23살 정도의 20대 초반의 시기에 꼭 하면 좋을 것들 추천해주시면 너무너무 감사할 것 같아요
752,345,♥
753,346,언니가 생각하는 가장잘어울리고 가장 이쁜 헤어스타일은뭐에욤~??
754,347,좋았던 데이트 코스 추천해주세요!!
755,347,서울이든 우리나라 어디든~~~~~~~~~
756,348,언니의 결혼관이 궁금해요.
757,348,혹시 비혼주의자이신지..
758,348,왠지 아기들은 엄청 예뻐하실 것같은데.. 언니의 가족들은 어떤 의견들이신지도요 :)
759,349,좋아하는 노래있어요??
760,349,플레이리스트 추천곡 알려주세요
761,350,언니를 보면 항상 자기 자신을 많이 아껴주고 사랑해주는 것 같아요.
762,350,저는 제 자신을 사랑해주려 해도 항상 자괴감이 들고 스스로 한심하다는 생각밖에 들지 않는데 나를 조금이라도 아껴주려면 어떻게 해야 할까요??
763,351,나이가 들면 들수록 '사랑'이라는 게 무엇인지 잘 모르겠어요.
764,351,사람마다 '사랑'의 정의가 다른데 언니는 무엇이 사랑이라고 느끼고 또 어떨때 사랑받는다고 느껴요?
765,352,What are your goals and or  dreams in this life? Have you achieved them?
766,353,저는 지금 해외에서 취직할까 말까 생각 중인데요.
767,353,언니는 해외에서 살 수 있는 기회가 있다면 기시나요??
768,354,인생에서 힘들었을때랑 힘들때 극복법이요!!
769,355,예슬이언니가 콧소리없이 얘기하면 어떤느낌인가요??
770,356,우리가 인생을 사는데 있어서 권력과 권위와 사랑과 믿음이 떨어지면 무엇으로 살아야 할까요?
771,356,자연미인~ 예슬님~
772,357,언니는 거울보면 무슨생각 드시나요..?
773,357,?? 언니 얼굴로 살면 무슨 기분일지 궁금해용ㅋㅋㅋㅋ
774,358,예슬이 언니 안녕하세요~~
775,358,"사회에 나가게 되면, 혹은 집단활동 하는 곳에 가게 되면 불가피하게 타인에게 평가를 당하는데, 타인의 평가가 칭찬이든 비난이든 휘둘리지 않는 법이 뭐가 있을까요~~?"
776,359,자신이 생각하는 자신이 가장 맘에드는점과 고치고싶은점!
777,360,내 생애 가장 로우일때 나를 일깨워준 사건이나 친구
778,361,OMG!!! I don't understand but so pretty unnie ????????????
779,362,언니!
780,362,"논스톱때부터 팬입니다^,^!"
781,362,언니로 인해 카라멜마끼아또를 마셔보게되고 신세계에 빠졌던게 엊그제 같네요
782,362,":) 지금은 공황이 와서 카페인은 완전 끊고 지내지만요, 여하튼 이런 QnA코너 만들어 주셔서 감사하구 늘 어여쁜 모습과 힘이 되어주는 말들로 위안 받으며 회사 생활 열심히 하고 있어요!"
783,362,저는 지금 제가 하는 디자인 일이 적성에 맞지 않는 것 같은데 나이도 있고 지금 무언가를 새로이 시작하기엔 힘들고 자본도 없고 건강도 안 좋다보니 꾹꾹 참으며 일하고 있어요!
784,362,이럴때 힘이 될만한 무언가가 있을까요?
785,362,언니 늘 뒤에서 응원하고 있어요!
786,362,쪽 늘 감사해요
787,362,<3
788,363,자존감을 높이려고 하다
789,363,보니 자존심이랑 자기애가 올라가요...
790,363,"요즘 가장 부러운 사람이 언니같이 자존심은 없어보이고 자존감은 높아보이는 사람인데, 저는 이도저도 못한 사람같아서 한심해요."
791,363,어떻게 해야할까요?
792,364,Q앤A 그런거 모르겠고 역시 누님 대박... 홀려서 들어왔네..
793,365,언니만의 남들이랑 비교하는 습관을 버리는 법이 있을까요??
794,365,세상에서 내가 제일 못나고 불쌍한것같고 남들은 다 행복해보여서 슬프고 우울하네요ㅠㅠㅠ
795,366,언니는 결혼 해야한다고 생각한다?
796,366,안해도된다고 생각한다?!
797,366,어떤쪽이에요
798,366,??
799,367,노래 부르는 영상 올리실 생각 있나욧??!!??! ??????????????????
800,368,언니의 작품 고르는 기준이 궁금해요!
801,368,스토리인지 캐릭터인지?!
802,368,뱀파이어 역할이라면 스토리가 별로여도 Okay...?!
803,369,사람들이 보는 본인의 이미지가 본인이 생각하기에 어떤 것 으로 생각할지 궁금해요
804,370,강남에서버스탈때마다 지그재그광고모델이 언니라는걸항상 보는데 이런유명한셀럽님이 유투브하면서 이쁜이들이랑 소통하고 일상공개하는거 넘감동이예요ㅠㅠ
805,370,나도이쁜이라는거넘행복합니당 ㅠㅜ??????언니영상마니마니올랴주세영??????????
806,371,꿈과 미래에 대한 고민이 너무 많아요
807,371,어떻게 해야지 어른이 되었을때 잘 해낼 수 있나요 ??
808,371,언니만의 마인드 궁금해요
809,372,언니 우울하고 삶에 재미가 없고 무기력할때 어떻게 극복하시나요??
810,372,넘 궁금해요!
811,372,언니가 행복을 주시는데 스스로는 어떻게 마인드 컨트롤 하시는지 넘넘!!!듣구 싶어요!!
812,372,요즘 넘 우울하네요
813,373,언니의 인생친구 베스트프렌드 소개요!
814,374,언니처럼 이뻐지는 방법이 궁금해! ??
815,375,언니 논스톱에서 처음보고 너무 예쁘고 목소리까지 너무너무 예뻐서 초등학생이던 그나이에 언니 보려고 논스톱 꼭 챙겨보고 언니노래 매일듣고 ㅋㅋ 구미호외전까지 ㅜㅜ 그시절에 언니 이야기 듣고싶어요.
816,375,타임머신타고 ㅋㅋㅋ슝슝
817,376,"아주 먼 미래의 일이지만, 언니가 노년기에 접어든다면 입고싶은 스타일이 궁금해요!"
818,377,우리나라 에서 제일좋았던 여행지!
819,378,영감이 된 책 추천 해주세요!
820,379,어디서..
821,379,무슨 소리 안들려요..?
822,379,내 심장이 뛰는 소리.
823,380,1. 예슬언니는 엄청엄청 예쁘지만 30년 넘게 같은 생김새를 매일 거울에서 봐서 질린다고 생각한적 있나요??!
824,380,제가 요즘 좀 그래서 혹시 있다면 어떻게 얼굴 권태기를 타파하셨는지 궁금해요!
825,380,2. 언니는 많은 친구가 있는데도 아직도 친구 또 사귀고 그러는게 매번 새롭고 좋나요?!
826,380,궁금해요
827,381,집착이 너무 심해요 ..
828,381,다른 건 아니고 사람한테? 그래서 넘 힘들어요
829,382,가장 기억에 남는 상대 배역이 누구에여 누나??
830,383,일반인 친구가 많으세요
831,383,아니면 연예인친구가 많으세요.
832,383,"혹시 고민을 들어주는 친구, 고민을 얘기할수 잇는 친구가 계시나요"
833,384,"언니 귀걸이도 궁금한데 피어싱,,,,너무 알고싶어요,,"
834,385,만약 내가 걸그룹이었다면 나의 포지션은??
835,386,"찐 연옌??????????????

이쁨을 다 가지다??????"
836,387,"미모(피부, 몸매 등) 관리하는데 드시는 비용..? 갠적으로 궁금해여 당욘히 9할은 타고나신거겟지만..ㅎ"
837,388,언니  왤케이뻐용 ?ㅎㅎ
838,389,제일 인상 깊었던 여행지 하나 ??? 20대에 꼭 가야할 여행지 하나 ??? 추천해주세요
839,389,여행 컨셉도 같이 추천해주세요 !
840,389,여행룩도요 ! ??
841,390,Mbti검사 해주세용!!
842,391,누나 안녕하세요
843,391,저는 몸이불편한 21살 청년 입니다
844,391,누나에게 궁금한게 있어요
845,391,가장 기억에남는 작품은 무엇인가요?
846,391,누나는 화가나면 스트레스를 어떡해 푸시나요?
847,392,손예진 배우님과 기싸움 영상 그거 진짜에요 ?
848,393,앞으로나 다음 작품에서 해보고 싶은 장르나 역할있나요??
849,394,언니 첫사랑 얘기해주세요 ~~~~~~~~
850,394,*
851,395,다 가진 것 같은 언닌데 언니도 부러운 사람이 있나요?
852,396,언니의 mbti가 궁금해요!
853,397,누나도 남자 많이 밝히나요? ㅎㅎ
854,397,제일 궁금하네요ㅋ
855,398,예슬언니는 넷플릭스 보나요??
856,398,본다면 언니가 추천하는 넷플릭스 TOP5 영상 보고싶어요
857,398,?????
858,399,예슬 언니는 전생에 한성격하는 고양이가 분명함. 그래서 뮤지컬 캣츠를 보면 그렇게 와닿음.
859,400,열심히 사는게 좋은 걸까요?
860,400,"항상 아등바등 힘들게 산다는 얘기를 들어와서 정말 친구들 말처럼 인생을 즐기며 살아야 될지, 미래를 위해 지금 좀 더 힘든 삶을 살아야 할지 계속 고민이 되는것 같아요ㅠ"
861,401,언니 전생에 뭐하셨나요?
862,401,기억나면 꼭 좀 알려주세요
863,401,이번생 열심히 살아서 다음생에 언니처럼 태어나보게요ㅠㅠ
864,402,"아니
왜이렇게 예쁘세요"
865,402,"거울보는것 솔직히
실증 날때 되셨죠?"
866,403,예슬님이 생각하는 인생에서 제일 부질없다고 느낀 것이 뭔가요??
867,404,What is like to be a celebrity in Korea? What do you like the most? What do you hope to change for better?
868,405,언니처럼 살고싶어영~
869,406,드라마 계획은 없어요??
870,406,매력 쩌는 역할로 언넝 캄백~~~ 해줘요
871,407,내가 지금 잘하고 있는건지 의문이 들때는 어떻게 하시나요?
872,408,언니가 만나봤던 사람중에 제일 잘생긴사람과 이쁜사람이요!!!!!!
873,408,언니기준이 궁금해용
874,409,Q: 언니는 연예인 안했으면 뭐했을것 같아요??
875,410,8년연애가 끝났어요..
876,410,위로가 필요해요..
877,411,인생에서 가장 중요하게 생각하는것...??!!!
878,412,영화나 드라마에서 탐났던 배역이 있나요??
879,413,언니는 신경안정제 먹으신적 있나요?
880,413,처음엔 불안해서 먹기 시작했는데 끊기가 힘들어질까봐 걱정돼요ㅜ
881,414,예슬 언뉘~~!! 여름 룩북 찍을 생각 없나요???
882,415,"어디가야 언니 볼 수 있어요?,,"
883,415,"요정이라 바깥활동이.어럅겟져,, 알아요,,"
884,416,예슬쌤! 쌤도 짝사랑 해보신적 있나요?
885,416,아니면 첫사랑에 대한 추억이 있나욥? 두근두근
886,417,결혼(사랑)vs일 :둘다 가질수없다면...뭘 선택할건가용??
887,418,만약에 연예인이 되지 않았더라면 희망하는 직업이 있으신가요?!
888,419,언니 밸런스게임 한번 해주세요
889,419,????????
890,420,지금의 언니가 20대의 언니에게 해주고 싶은 말은?
891,421,소녀시대 제시카씨랑은 어떻게 친해지게 되셨나요?
892,422,예슬언니 다이어트 노하우 알고싶어요
893,422,??
894,423,I wish I can read korean hahahaha
895,424,인생의 지향점이나 가장 소중한 가치가 뭔지 궁금해요!
896,424,"진로를 정할때 중요한 지표가 될수있을거같아서 친구들에게 물어보고있는데 자기계발, 좋아하는 일을 하는것, 돈, 안정성 등 사람마다 엄청 다르더라구요."
897,424,예슬 언니의 삶의 제일 중요한 가치는 무얼지 궁금해요
898,425,모르겠고 누나 사랑해♡
899,426,언니처럼 이뻐지려면 이쁜얼굴을 가지려면 어떻게 해야되나요?^^
900,426,집에 있을땐 무얼 하시나요?
901,426,혼자만의 시간은 어떻게 보내시며 알차고 의미있게 보내는 방법은 무엇이 있을까요?
902,426,언니만의 인생의 슬럼프를 극복하는 방법은 무엇인지 궁금합니다~~
903,427,예전 상실이 얼굴 이내요 넘이뽀요?????♂?
904,428,연예인을 하면서 후회가 됐던 순간이 있나요?
905,429,나를 깎아내리고 어떻게든 뭉개려고 실수도 아닌데 조그만 거라도 찾아서 실수라며 크게 부풀리는 사람은 어떻게 대처하나요?
906,430,"한예슬을 친구로  또는 지인으로 둔
사람들은 얼마나 행복하고  행운일 것이며
너무 너무 부럽더라구요~~!"
907,430,저도  한예슬같은 친구가 있음 좋겠어요!
908,430,"진짜  세상에  태양처럼 빛이 되는 존재가
되어 주세요~~^^"
909,430,"항상 건강하고 행복하고
광고복  터져서  돈도 많이 벌고  세상 좋은것
다  누리며  여왕처럼 살기 바래요~~^^♡♡"
910,431,여...ㅣ 예쁘다
911,432,제일 친한 연예인 누구신지 궁금해요!
912,432,학창시절때 공부 잘하셨는지도여
913,433,죽고싶은생각이 들때 비상탈출구는 어떻게 찾죠
914,434,사랑스럽게 사랑하는 방법이요!
915,435,언니 타투 관리 어떻게 하시는 지 궁금해요
916,435,????
917,436,여행을 많이 다녀보셨을거 같아서 코로나가 끝나고 여행가볼 해외여행지 탑3 궁금합니다~
918,437,언니의 20대의 슬럼프 경험과 그 경험을 바탕으로 취업으로 고민하고 있을 20대에게 하고싶은 말!
919,438,언니도 거울보며 어딜손봐야지 그런생각이 드나요?
920,439,"언니 최애 외모가 궁금해요,"
921,439,여덕해 보신 적 있는지도여
922,440,연애특강 피처링했을 때 어떤 생각을 하며 불렀나용?
923,441,굿밤보내세요
924,441,♡
925,442,살을 너무너무 빼고 싶은데 못빼겠어요 ㅠㅠ
926,442,의지도 약하고 진짜 작심2일인듯.. 주변에서 자꾸 뚱뚱하다고 하니 자존감도 계속 무너지고..
927,442,언니 응원한마디면 다시 새로운 기분으로 으쌰으쌰 할수 있을것 같아요!!!!!
928,443,같이 연기해보고 싶은 여/남배우 각각 한명씩 궁금해요!!
929,444,만화 표지같아요
930,444,당신 진심 만화 속 주인공..☆
931,445,예슬언니 시력이 궁금해요!!
932,446,언니..
933,446,얼굴이 그렇게 작으면 어떤느낌인가요?
934,447,다음 작품은 언제?
935,448,예슬언니의 이상형 !!??????
936,449,언니~언니의 깊은생각들을 함께 나누는 시간들이 늘어나서 정말좋아요
937,449,"??  언니도 저도 모두의 이야기들, 우리들의 질문들을 통해 깊은 마음나눔하며 삶이 풍성해지길 원해요^^"
938,449,저는요즘 최소한의 관계선에대해생각해요.
939,449,어느정도까지 봐줘야하는지 혹은 돌아서야하는지.
940,449,참어려운것같아요.
941,449,언니는 어떠신가요?
942,449,관계를 끊거나 아니면 맘에들지않더라도 관계를 유지시키는 기준이 무엇인가요?
943,449,언니의 풍부하고 독특한 삶의 방식이 궁금합니다
944,449,??
945,450,언니...
946,450,너무 일하기 싫어요....
947,450,일해야 먹고산다고 따끔하게 한마디 부탁해요
948,450,????????????
949,451,언니어렸을때 이사람 완전 예쁘다 닮고싶다
950,451,한사람 있었어요??
951,452,언니가 요즘 지내면서 가장 행복한 시간이 언제 인가요 ??
952,453,언니가 드시는 음식 최고의 조합은 무엇인가요 ?
953,454,꼭 결혼 이란걸 해야 할까요 ..
954,454,아직도 모르겠어요 .
955,455,"1. 언니의 애착유형은 뭔가용?
2. 저는 나다운게 뭔지도 모르겠고 자연스럽게 사람들을 대하는게 어려운데 언니도 그런 느낌이 들 때가 있었나요??"
956,455,3. 언니는 꿈 영어랑 한국어 중에 어떤 언어로 꾸나요??
957,455,( 두가지 언어를 다 자연스레 쓰시는 거 같아서 긍금해요!)
958,456,요즘 즐기는 취미생활 알려주세요!
959,457,정말 좋아 기분이 솜사탕같아진다 정말 ^^  이쁜이들  팬미팅은 안하나요?^^
960,458,포커페이스 하는 방법 좀 알려주세요!
961,458,저는 직장인인데 얼굴에서 항상 티나요ㅠ
962,459,자기 자신을 가꾸는 거나 자기 자신을 돋보이게 하고 있는 ? 자존감 유지하는 방법이요!
963,460,20대 친구들에게 이런건 꼭 해봐라 하는게 있나요?
964,461,언니는 사람한테 상처받은 뒤로 사람을 깊게 사귀지 못하겠던적 있으신가요?
965,461,"(그냥 친구,남자친구 등.. 모든관계의 사람포함이요!)"
966,461,이럴땐 어떻게 하셨나요?
967,462,언니의 연애사 궁굼해!!??????
968,463,내가 20대로 돌아가면 이건 꼭 하고싶다.
969,463,나잇대마다 이건 하면 좋은 경험이겠다 하는 것들 알려주세요
970,463,????
971,464,언제까지 유투버를 하실 예정인가요??
972,464,"(ex-××살까지, 연예인 은퇴할 때까지 등등)"
973,465,저시진은.. 버스안에서 본 짘젝광고랄 같은표정이랑 손짓... 갑자기 생각난 질문이요!
974,465,언니는 하루세끼 한식을 먹는다면 어떤메뉴를 드실거에여?!
975,466,언니가 연예게생활하며 아직도 기억이 생생하거나 하는 비하인드 얘기들 듣고 싶어요!
976,467,폰번호좀 알려주세요
977,468,안녕하세요..
978,468,언니 저는 연예인이 되고 싶은 초6입니다..
979,468,부모님이..넌 공부잘하니깐 이거해라고 해서..
980,468,연예인이 되고싶은꿈을 아직 말 못했는데..언니는 부모님께 애기할때 어떤 마음이었는데 너무 궁금해요..
981,468,저도..
982,468,언니같은 강심장이 되야겠죠ㅠㅠ??
983,469,언니 머릿결 관리 어떻게 하세요..
984,469,저도 염색을 좋아하고 파마를 좋아하는데 제 머리카락으로 방청소 가능할만큼 상했거든요..
985,469,연예인들 머리결 관리가 너무 궁금해요
986,470,저는 27살 여자 입니다.
987,470,"정말 바보같은 질문일수도 있지만...
나의 청춘이 얼마 남지 않았다는 생각에,
웬지 의미없이 보낸 수많은 지난 날들이 
자꾸만 후회스럽게 느껴진다면
어떤 마음가짐을 가져야할까요?"
988,470,예슬언니의 생각이 궁굼해요.
989,471,버킷리스트랑 유투브 수익금은 어떻게 사용하시는지.
990,471,다른 연옌들 처럼 기부 하실 생각은 없는지!!!!!
991,471,알고시퍼요
992,472,개명한다면 한예슬 말고 어떤 새로운 이름을 얻고 싶으신지요?
993,473,이상형은?!!!!!뭡니까~~
994,474,언니는 주변에서 자존감 떨어지는 말을 듣거나 가치를 깎아내리는 말을 들을 때 어떻게 대처해요?
995,474,열심히 살다가도 이런 말 들으면 무기력해지는데 예슬언니의 현명한 대처법이 궁금해요!
996,475,감상하는편이야~
997,476,하고싶네 진심
998,477,예슬언니!!
999,477,쉬는동안은 뭐하면서 지냈어요??
1000,478,아래로 몇살까지 가능한지 궁금합니다 고딩도 받아주시나요
1001,479,가장 마음에 드는 타투는?
1002,480,언니도 자신이 이쁘다고 생각하시죠?!!!!
1003,481,목소리가 어쩜 그렇게 매력있나요?
1004,482,진짜살면서 제일 기분나빴던적?? 궁금해요 ㅎ
1005,482,항상 웃는모습만 봐서 ㅎㅎㅎ
1006,483,피부랑 몸매관리!!!!!!
1007,484,개여신..... ㅠ??????
1008,485,언니 만약 배우가 아니었다면? 어떤 직업 또는 일을 하고 계셨을것 같아요?
1009,486,10년후 예슬언니는 어떤 꿈을 꾸고 계시는지 궁금해요
1010,487,한예슬 예쁘네요
1011,488,언니는 자존감이 떨어질 때 어떻게 하셨고 자기 자신을 사랑하기위해 무엇을하셨나요??
1012,488,"나 자신이 너무나도 미워보일 때, 다른 사람들은 너무 잘나보이는데 나만 이렇게 못난 것 같을 때 말이에요."
1013,488,이럴 때 주의 사람들을 신경쓰지않고 어떻게 하면 언니처럼 진정으로 나 자신을 사랑 할 수 있을지 궁금해요ㅜㅜㅜ
1014,489,I love you ????????
1015,490,언니는 뭔가 새로운 환경에 적응해야하는데 내가 남들에비해 더 노력해야할때 어떻게 하셨나요!
1016,490,"예를들어 미국에있다가 한국에서 생활하게 되었을 때, 연기를 시작했을때요 !"
1017,491,언니보면 짜장면 먹고싶어요
1018,491,저 정상인가요?
1019,492,언니는 왜 맨날 같은 티만 입어요?
1020,492,"??프리티 , 큐티??"
1021,493,언니가 피부에 돈써서 제일 효과 받은거 궁금해여 화장품 레이저 보톡스 기타등등....
1022,494,언니의 인생 영화 3개를 꼽자면???
1023,495,"1.연예인을 하며 얻은것 잃은것
2. If 한예슬이 연예인을 안했다면 ???!"
1024,496,근데 누나는 세리스토 대학갈 때 수학도 잘해야 되요?
1025,497,Q. 함께 작업했던 남자배우중 최고의 매너남은? 콕 찍어주세요~~
1026,498,이쁜예슬언니
1027,499,언니 길가다 언니보면 아는체 해도되요??
